field,band,peak,snr_value
SPLUS-s24s11.fits,J0410,19.255539,5
SPLUS-s24s11.fits,J0410,18.75338,10
SPLUS-s24s11.fits,J0410,16.38532,50
SPLUS-s24s11.fits,J0430,19.95861,3
SPLUS-s24s11.fits,J0430,18.931458,5
SPLUS-s24s11.fits,J0430,18.351791,10
SPLUS-s24s11.fits,J0430,16.519196,50
SPLUS-s24s11.fits,J0515,20.121708,3
SPLUS-s24s11.fits,J0515,19.401573,5
SPLUS-s24s11.fits,J0515,18.461555,10
SPLUS-s24s11.fits,J0515,17.058844,50
SPLUS-s24s11.fits,J0660,20.828518,3
SPLUS-s24s11.fits,J0660,19.943913,5
SPLUS-s24s11.fits,J0660,18.911877,10
SPLUS-s24s11.fits,J0660,17.806122,50
SPLUS-s24s11.fits,J0861,19.629131,3
SPLUS-s24s11.fits,J0861,18.834225,5
SPLUS-s24s11.fits,J0861,17.918823,10
SPLUS-s24s11.fits,J0861,16.05275,50
SPLUS-s24s11.fits,i,20.877693,3
SPLUS-s24s11.fits,i,20.06847,5
SPLUS-s24s11.fits,i,19.109945,10
SPLUS-s24s11.fits,i,17.826569,50
SPLUS-s24s11.fits,r,21.028156,3
SPLUS-s24s11.fits,r,20.52784,5
SPLUS-s24s11.fits,r,19.785126,10
SPLUS-s24s11.fits,r,17.836235,50
SPLUS-s24s11.fits,u,20.565834,3
SPLUS-s24s11.fits,u,20.345703,5
SPLUS-s24s11.fits,u,18.755888,10
SPLUS-s24s11.fits,u,17.657864,50
SPLUS-s24s11.fits,z,19.992275,3
SPLUS-s24s11.fits,z,19.267694,5
SPLUS-s24s11.fits,z,18.231258,10
SPLUS-s24s11.fits,z,16.983913,50
SPLUS-s24s11.fits,g,21.325481,3
SPLUS-s24s11.fits,g,20.606987,5
SPLUS-s24s11.fits,g,19.594124,10
SPLUS-s24s11.fits,g,18.497246,50
SPLUS-n11s42.fits,J0378,20.98717,3
SPLUS-n11s42.fits,J0378,19.401997,5
SPLUS-n11s42.fits,J0378,18.900322,10
SPLUS-n11s42.fits,J0378,17.768204,50
SPLUS-n11s42.fits,J0395,20.275024,3
SPLUS-n11s42.fits,J0395,19.885223,5
SPLUS-n11s42.fits,J0395,18.82921,10
SPLUS-n11s42.fits,J0395,17.170715,50
SPLUS-n11s42.fits,J0410,20.625954,3
SPLUS-n11s42.fits,J0410,20.102436,5
SPLUS-n11s42.fits,J0410,19.498951,10
SPLUS-n11s42.fits,J0410,17.498116,50
SPLUS-n11s42.fits,J0430,20.930637,3
SPLUS-n11s42.fits,J0430,20.491447,5
SPLUS-n11s42.fits,J0430,19.430813,10
SPLUS-n11s42.fits,J0430,17.638123,50
SPLUS-n11s42.fits,J0515,20.929676,3
SPLUS-n11s42.fits,J0515,20.431236,5
SPLUS-n11s42.fits,J0515,19.227087,10
SPLUS-n11s42.fits,J0515,17.96456,50
SPLUS-n11s42.fits,J0660,21.527533,3
SPLUS-n11s42.fits,J0660,20.64682,5
SPLUS-n11s42.fits,J0660,19.842316,10
SPLUS-n11s42.fits,J0660,18.505795,50
SPLUS-n11s42.fits,J0861,20.090927,3
SPLUS-n11s42.fits,J0861,19.311544,5
SPLUS-n11s42.fits,J0861,18.810734,10
SPLUS-n11s42.fits,J0861,17.330835,50
SPLUS-n11s42.fits,i,21.247452,3
SPLUS-n11s42.fits,i,20.450397,5
SPLUS-n11s42.fits,i,19.724531,10
SPLUS-n11s42.fits,i,18.119564,50
SPLUS-n11s42.fits,r,21.645924,3
SPLUS-n11s42.fits,r,20.758133,5
SPLUS-n11s42.fits,r,20.081253,10
SPLUS-n11s42.fits,r,18.422405,50
SPLUS-n11s42.fits,u,21.071268,3
SPLUS-n11s42.fits,u,20.553453,5
SPLUS-n11s42.fits,u,19.594444,10
SPLUS-n11s42.fits,u,18.215792,50
SPLUS-n11s42.fits,z,20.532154,3
SPLUS-n11s42.fits,z,19.984959,5
SPLUS-n11s42.fits,z,19.060448,10
SPLUS-n11s42.fits,z,17.230015,50
SPLUS-n11s42.fits,g,21.865223,3
SPLUS-n11s42.fits,g,20.618565,5
SPLUS-n11s42.fits,g,20.205124,10
SPLUS-n11s42.fits,g,19.014952,50
HYDRA-0048.fits,J0378,20.654655,3
HYDRA-0048.fits,J0378,19.898035,5
HYDRA-0048.fits,J0378,18.789568,10
HYDRA-0048.fits,J0378,16.996067,50
HYDRA-0048.fits,J0395,19.94217,3
HYDRA-0048.fits,J0395,19.448528,5
HYDRA-0048.fits,J0395,18.52017,10
HYDRA-0048.fits,J0395,16.02741,50
HYDRA-0048.fits,J0410,20.38794,3
HYDRA-0048.fits,J0410,19.811127,5
HYDRA-0048.fits,J0410,18.91807,10
HYDRA-0048.fits,J0410,16.842545,50
HYDRA-0048.fits,J0430,20.142246,3
HYDRA-0048.fits,J0430,19.91967,5
HYDRA-0048.fits,J0430,18.927505,10
HYDRA-0048.fits,J0430,16.971228,50
HYDRA-0048.fits,J0515,20.384995,3
HYDRA-0048.fits,J0515,19.938562,5
HYDRA-0048.fits,J0515,19.28661,10
HYDRA-0048.fits,J0515,17.336393,50
HYDRA-0048.fits,J0660,21.044744,3
HYDRA-0048.fits,J0660,20.485004,5
HYDRA-0048.fits,J0660,19.586632,10
HYDRA-0048.fits,J0660,18.101479,50
HYDRA-0048.fits,J0861,19.544334,3
HYDRA-0048.fits,J0861,19.1023,5
HYDRA-0048.fits,J0861,18.610723,10
HYDRA-0048.fits,J0861,16.847828,50
HYDRA-0048.fits,i,20.754395,3
HYDRA-0048.fits,i,20.272514,5
HYDRA-0048.fits,i,19.387913,10
HYDRA-0048.fits,i,17.401825,50
HYDRA-0048.fits,r,21.586256,3
HYDRA-0048.fits,r,20.637417,5
HYDRA-0048.fits,r,19.823612,10
HYDRA-0048.fits,r,18.167206,50
HYDRA-0048.fits,u,21.058155,3
HYDRA-0048.fits,u,20.056255,5
HYDRA-0048.fits,u,18.908398,10
HYDRA-0048.fits,u,17.156979,50
HYDRA-0048.fits,z,19.785189,3
HYDRA-0048.fits,z,19.207716,5
HYDRA-0048.fits,z,18.856209,10
HYDRA-0048.fits,z,17.163101,50
HYDRA-0048.fits,g,21.60754,3
HYDRA-0048.fits,g,20.671387,5
HYDRA-0048.fits,g,19.72224,10
HYDRA-0048.fits,g,18.472498,50
SPLUS-n12s25.fits,J0378,20.802952,3
SPLUS-n12s25.fits,J0378,19.500027,5
SPLUS-n12s25.fits,J0378,18.499422,10
SPLUS-n12s25.fits,J0378,17.66581,50
SPLUS-n12s25.fits,J0395,20.241127,3
SPLUS-n12s25.fits,J0395,19.776045,5
SPLUS-n12s25.fits,J0395,18.72062,10
SPLUS-n12s25.fits,J0395,16.477829,50
SPLUS-n12s25.fits,J0410,20.372303,3
SPLUS-n12s25.fits,J0410,19.006674,5
SPLUS-n12s25.fits,J0410,19.019003,10
SPLUS-n12s25.fits,J0410,17.12811,50
SPLUS-n12s25.fits,J0430,20.487331,3
SPLUS-n12s25.fits,J0430,19.881805,5
SPLUS-n12s25.fits,J0430,18.892494,10
SPLUS-n12s25.fits,J0430,17.13897,50
SPLUS-n12s25.fits,J0515,20.702656,3
SPLUS-n12s25.fits,J0515,20.129852,5
SPLUS-n12s25.fits,J0515,19.334423,10
SPLUS-n12s25.fits,J0515,17.5783,50
SPLUS-n12s25.fits,J0660,21.177303,3
SPLUS-n12s25.fits,J0660,20.346,5
SPLUS-n12s25.fits,J0660,19.594936,10
SPLUS-n12s25.fits,J0660,18.173885,50
SPLUS-n12s25.fits,J0861,20.193914,3
SPLUS-n12s25.fits,J0861,19.26144,5
SPLUS-n12s25.fits,J0861,18.508942,10
SPLUS-n12s25.fits,J0861,16.952316,50
SPLUS-n12s25.fits,i,20.971493,3
SPLUS-n12s25.fits,i,20.219963,5
SPLUS-n12s25.fits,i,19.453539,10
SPLUS-n12s25.fits,i,17.959972,50
SPLUS-n12s25.fits,r,21.442196,3
SPLUS-n12s25.fits,r,20.75718,5
SPLUS-n12s25.fits,r,19.697765,10
SPLUS-n12s25.fits,r,18.494871,50
SPLUS-n12s25.fits,u,21.255684,3
SPLUS-n12s25.fits,u,20.48479,5
SPLUS-n12s25.fits,u,19.737114,10
SPLUS-n12s25.fits,u,17.632935,50
SPLUS-n12s25.fits,z,20.22234,3
SPLUS-n12s25.fits,z,19.468775,5
SPLUS-n12s25.fits,z,18.929234,10
SPLUS-n12s25.fits,z,17.418945,50
SPLUS-n12s25.fits,g,21.372969,3
SPLUS-n12s25.fits,g,20.800152,5
SPLUS-n12s25.fits,g,19.82775,10
SPLUS-n12s25.fits,g,18.516487,50
SPLUS-n09s16.fits,J0378,19.776514,3
SPLUS-n09s16.fits,J0378,18.688387,5
SPLUS-n09s16.fits,J0378,17.960318,10
SPLUS-n09s16.fits,J0378,16.097145,50
SPLUS-n09s16.fits,J0395,18.91227,3
SPLUS-n09s16.fits,J0395,18.55012,5
SPLUS-n09s16.fits,J0395,17.598469,10
SPLUS-n09s16.fits,J0395,16.181328,50
SPLUS-n09s16.fits,J0410,19.338017,3
SPLUS-n09s16.fits,J0410,18.43003,5
SPLUS-n09s16.fits,J0410,17.405249,10
SPLUS-n09s16.fits,J0410,16.093653,50
SPLUS-n09s16.fits,J0430,19.358318,3
SPLUS-n09s16.fits,J0430,18.827042,5
SPLUS-n09s16.fits,J0430,18.017899,10
SPLUS-n09s16.fits,J0430,16.025835,50
SPLUS-n09s16.fits,J0515,19.66422,3
SPLUS-n09s16.fits,J0515,18.372055,5
SPLUS-n09s16.fits,J0515,18.025837,10
SPLUS-n09s16.fits,J0515,16.510288,50
SPLUS-n09s16.fits,J0660,20.825712,3
SPLUS-n09s16.fits,J0660,19.928879,5
SPLUS-n09s16.fits,J0660,18.851334,10
SPLUS-n09s16.fits,J0660,17.405998,50
SPLUS-n09s16.fits,J0861,19.47663,3
SPLUS-n09s16.fits,J0861,18.65694,5
SPLUS-n09s16.fits,J0861,17.659851,10
SPLUS-n09s16.fits,J0861,16.50454,50
SPLUS-n09s16.fits,i,20.851303,3
SPLUS-n09s16.fits,i,19.90698,5
SPLUS-n09s16.fits,i,19.10007,10
SPLUS-n09s16.fits,i,17.231495,50
SPLUS-n09s16.fits,r,21.074608,3
SPLUS-n09s16.fits,r,20.259789,5
SPLUS-n09s16.fits,r,19.016987,10
SPLUS-n09s16.fits,r,17.886158,50
SPLUS-n09s16.fits,u,20.184795,3
SPLUS-n09s16.fits,u,19.038002,5
SPLUS-n09s16.fits,u,18.454948,10
SPLUS-n09s16.fits,u,16.011574,50
SPLUS-n09s16.fits,z,19.909622,3
SPLUS-n09s16.fits,z,19.370564,5
SPLUS-n09s16.fits,z,18.64008,10
SPLUS-n09s16.fits,z,16.8563,50
SPLUS-n09s16.fits,g,20.56442,3
SPLUS-n09s16.fits,g,20.055588,5
SPLUS-n09s16.fits,g,19.028692,10
SPLUS-n09s16.fits,g,17.54976,50
SPLUS-s22s35.fits,J0378,19.59378,3
SPLUS-s22s35.fits,J0378,18.923195,5
SPLUS-s22s35.fits,J0378,18.364067,10
SPLUS-s22s35.fits,J0378,16.144085,50
SPLUS-s22s35.fits,J0395,19.144901,3
SPLUS-s22s35.fits,J0395,18.449303,5
SPLUS-s22s35.fits,J0395,17.262451,10
SPLUS-s22s35.fits,J0395,16.099382,50
SPLUS-s22s35.fits,J0410,19.158054,3
SPLUS-s22s35.fits,J0410,18.589048,5
SPLUS-s22s35.fits,J0410,17.930666,10
SPLUS-s22s35.fits,J0410,16.058514,50
SPLUS-s22s35.fits,J0430,19.065708,3
SPLUS-s22s35.fits,J0430,18.483807,5
SPLUS-s22s35.fits,J0430,17.85823,10
SPLUS-s22s35.fits,J0430,16.086672,50
SPLUS-s22s35.fits,J0515,19.4316,3
SPLUS-s22s35.fits,J0515,18.923607,5
SPLUS-s22s35.fits,J0515,18.258469,10
SPLUS-s22s35.fits,J0515,16.419588,50
SPLUS-s22s35.fits,J0660,20.163635,3
SPLUS-s22s35.fits,J0660,19.891075,5
SPLUS-s22s35.fits,J0660,18.935284,10
SPLUS-s22s35.fits,J0660,17.268963,50
SPLUS-s22s35.fits,J0861,19.478065,3
SPLUS-s22s35.fits,J0861,18.968987,5
SPLUS-s22s35.fits,J0861,17.808678,10
SPLUS-s22s35.fits,J0861,16.337582,50
SPLUS-s22s35.fits,i,20.476177,3
SPLUS-s22s35.fits,i,19.678501,5
SPLUS-s22s35.fits,i,19.132412,10
SPLUS-s22s35.fits,i,17.213257,50
SPLUS-s22s35.fits,r,20.692162,3
SPLUS-s22s35.fits,r,19.900562,5
SPLUS-s22s35.fits,r,19.353775,10
SPLUS-s22s35.fits,r,17.267307,50
SPLUS-s22s35.fits,u,19.865847,3
SPLUS-s22s35.fits,u,18.80577,5
SPLUS-s22s35.fits,u,17.828236,10
SPLUS-s22s35.fits,u,16.373337,50
SPLUS-s22s35.fits,z,19.835718,3
SPLUS-s22s35.fits,z,19.057083,5
SPLUS-s22s35.fits,z,18.246735,10
SPLUS-s22s35.fits,z,16.438238,50
SPLUS-s22s35.fits,g,20.211922,3
SPLUS-s22s35.fits,g,19.2336,5
SPLUS-s22s35.fits,g,19.238354,10
SPLUS-s22s35.fits,g,16.892536,50
SPLUS-s24s44.fits,J0378,20.277489,3
SPLUS-s24s44.fits,J0378,19.561235,5
SPLUS-s24s44.fits,J0378,17.493439,10
SPLUS-s24s44.fits,J0378,16.993393,50
SPLUS-s24s44.fits,J0395,19.914257,3
SPLUS-s24s44.fits,J0395,19.081837,5
SPLUS-s24s44.fits,J0395,17.412144,10
SPLUS-s24s44.fits,J0395,16.293652,50
SPLUS-s24s44.fits,J0410,20.041199,3
SPLUS-s24s44.fits,J0410,19.469606,5
SPLUS-s24s44.fits,J0410,18.456146,10
SPLUS-s24s44.fits,J0410,16.880733,50
SPLUS-s24s44.fits,J0430,19.4916,3
SPLUS-s24s44.fits,J0430,19.042736,5
SPLUS-s24s44.fits,J0430,18.905815,10
SPLUS-s24s44.fits,J0430,16.835812,50
SPLUS-s24s44.fits,J0515,20.314299,3
SPLUS-s24s44.fits,J0515,19.469917,5
SPLUS-s24s44.fits,J0515,18.73449,10
SPLUS-s24s44.fits,J0515,16.38728,50
SPLUS-s24s44.fits,J0660,21.128984,3
SPLUS-s24s44.fits,J0660,20.11428,5
SPLUS-s24s44.fits,J0660,19.387001,10
SPLUS-s24s44.fits,J0660,17.992203,50
SPLUS-s24s44.fits,J0861,19.63353,3
SPLUS-s24s44.fits,J0861,18.971458,5
SPLUS-s24s44.fits,J0861,18.033096,10
SPLUS-s24s44.fits,J0861,16.763859,50
SPLUS-s24s44.fits,i,20.774292,3
SPLUS-s24s44.fits,i,19.928709,5
SPLUS-s24s44.fits,i,19.11372,10
SPLUS-s24s44.fits,i,17.735897,50
SPLUS-s24s44.fits,r,21.218494,3
SPLUS-s24s44.fits,r,20.190502,5
SPLUS-s24s44.fits,r,19.450829,10
SPLUS-s24s44.fits,r,17.632053,50
SPLUS-s24s44.fits,u,20.509789,3
SPLUS-s24s44.fits,u,19.54648,5
SPLUS-s24s44.fits,u,18.824114,10
SPLUS-s24s44.fits,u,17.562372,50
SPLUS-s24s44.fits,z,19.798073,3
SPLUS-s24s44.fits,z,19.283466,5
SPLUS-s24s44.fits,z,18.228292,10
SPLUS-s24s44.fits,z,17.006405,50
SPLUS-s24s44.fits,g,21.06601,3
SPLUS-s24s44.fits,g,20.42009,5
SPLUS-s24s44.fits,g,19.581715,10
SPLUS-s24s44.fits,g,17.928741,50
SPLUS-n10s12.fits,J0378,19.53423,3
SPLUS-n10s12.fits,J0378,19.147652,5
SPLUS-n10s12.fits,J0378,18.529583,10
SPLUS-n10s12.fits,J0378,16.190178,50
SPLUS-n10s12.fits,J0395,19.546925,3
SPLUS-n10s12.fits,J0395,19.025667,5
SPLUS-n10s12.fits,J0395,17.087248,10
SPLUS-n10s12.fits,J0395,16.049562,50
SPLUS-n10s12.fits,J0410,19.41447,3
SPLUS-n10s12.fits,J0410,18.559538,5
SPLUS-n10s12.fits,J0410,17.279148,10
SPLUS-n10s12.fits,J0410,16.17913,50
SPLUS-n10s12.fits,J0430,19.38277,3
SPLUS-n10s12.fits,J0430,18.773336,5
SPLUS-n10s12.fits,J0430,18.356548,10
SPLUS-n10s12.fits,J0430,16.329895,50
SPLUS-n10s12.fits,J0515,19.915413,3
SPLUS-n10s12.fits,J0515,18.487123,5
SPLUS-n10s12.fits,J0515,18.479086,10
SPLUS-n10s12.fits,J0515,16.006943,50
SPLUS-n10s12.fits,J0660,20.789011,3
SPLUS-n10s12.fits,J0660,20.285618,5
SPLUS-n10s12.fits,J0660,18.843195,10
SPLUS-n10s12.fits,J0660,17.562546,50
SPLUS-n10s12.fits,J0861,19.746063,3
SPLUS-n10s12.fits,J0861,18.74527,5
SPLUS-n10s12.fits,J0861,18.578045,10
SPLUS-n10s12.fits,J0861,16.033695,50
SPLUS-n10s12.fits,i,20.461563,3
SPLUS-n10s12.fits,i,19.845829,5
SPLUS-n10s12.fits,i,19.077515,10
SPLUS-n10s12.fits,i,17.71161,50
SPLUS-n10s12.fits,r,20.846682,3
SPLUS-n10s12.fits,r,20.452808,5
SPLUS-n10s12.fits,r,19.414803,10
SPLUS-n10s12.fits,r,17.924513,50
SPLUS-n10s12.fits,u,20.311934,3
SPLUS-n10s12.fits,u,19.801796,5
SPLUS-n10s12.fits,u,19.07891,10
SPLUS-n10s12.fits,u,16.74056,50
SPLUS-n10s12.fits,z,19.95404,3
SPLUS-n10s12.fits,z,19.127193,5
SPLUS-n10s12.fits,z,18.492622,10
SPLUS-n10s12.fits,z,17.108547,50
SPLUS-n10s12.fits,g,20.49049,3
SPLUS-n10s12.fits,g,19.8294,5
SPLUS-n10s12.fits,g,19.073637,10
SPLUS-n10s12.fits,g,17.644184,50
SPLUS-s31s28.fits,J0378,19.576317,3
SPLUS-s31s28.fits,J0378,19.041712,5
SPLUS-s31s28.fits,J0378,18.25018,10
SPLUS-s31s28.fits,J0378,16.106123,50
SPLUS-s31s28.fits,J0395,19.347569,3
SPLUS-s31s28.fits,J0395,18.739834,5
SPLUS-s31s28.fits,J0395,17.185783,10
SPLUS-s31s28.fits,J0395,16.02933,50
SPLUS-s31s28.fits,J0410,19.018566,3
SPLUS-s31s28.fits,J0410,18.861721,5
SPLUS-s31s28.fits,J0410,17.442547,10
SPLUS-s31s28.fits,J0410,16.14788,50
SPLUS-s31s28.fits,J0430,18.985624,3
SPLUS-s31s28.fits,J0430,18.570553,5
SPLUS-s31s28.fits,J0430,17.7916,10
SPLUS-s31s28.fits,J0430,16.029675,50
SPLUS-s31s28.fits,J0515,19.648985,3
SPLUS-s31s28.fits,J0515,18.519188,5
SPLUS-s31s28.fits,J0515,17.563988,10
SPLUS-s31s28.fits,J0515,16.440735,50
SPLUS-s31s28.fits,J0660,20.292423,3
SPLUS-s31s28.fits,J0660,19.552906,5
SPLUS-s31s28.fits,J0660,18.25608,10
SPLUS-s31s28.fits,J0660,17.092285,50
SPLUS-s31s28.fits,J0861,19.501442,3
SPLUS-s31s28.fits,J0861,19.07935,5
SPLUS-s31s28.fits,J0861,17.768948,10
SPLUS-s31s28.fits,J0861,16.526825,50
SPLUS-s31s28.fits,i,20.473722,3
SPLUS-s31s28.fits,i,19.506618,5
SPLUS-s31s28.fits,i,18.563728,10
SPLUS-s31s28.fits,i,17.547253,50
SPLUS-s31s28.fits,r,20.881973,3
SPLUS-s31s28.fits,r,19.831177,5
SPLUS-s31s28.fits,r,19.249737,10
SPLUS-s31s28.fits,r,17.869946,50
SPLUS-s31s28.fits,u,19.996077,3
SPLUS-s31s28.fits,u,19.241474,5
SPLUS-s31s28.fits,u,18.37149,10
SPLUS-s31s28.fits,u,16.236721,50
SPLUS-s31s28.fits,z,19.950508,3
SPLUS-s31s28.fits,z,19.149078,5
SPLUS-s31s28.fits,z,18.186893,10
SPLUS-s31s28.fits,z,16.100163,50
SPLUS-s31s28.fits,g,19.91469,3
SPLUS-s31s28.fits,g,19.322105,5
SPLUS-s31s28.fits,g,19.301758,10
SPLUS-s31s28.fits,g,17.194674,50
SPLUS-n15s17.fits,J0378,20.552715,3
SPLUS-n15s17.fits,J0378,20.101063,5
SPLUS-n15s17.fits,J0378,18.816673,10
SPLUS-n15s17.fits,J0378,17.43874,50
SPLUS-n15s17.fits,J0395,20.234028,3
SPLUS-n15s17.fits,J0395,19.706583,5
SPLUS-n15s17.fits,J0395,18.798367,10
SPLUS-n15s17.fits,J0395,16.974651,50
SPLUS-n15s17.fits,J0410,20.184223,3
SPLUS-n15s17.fits,J0410,19.647991,5
SPLUS-n15s17.fits,J0410,18.936714,10
SPLUS-n15s17.fits,J0410,16.911644,50
SPLUS-n15s17.fits,J0430,20.638288,3
SPLUS-n15s17.fits,J0430,19.96771,5
SPLUS-n15s17.fits,J0430,19.186352,10
SPLUS-n15s17.fits,J0430,17.212833,50
SPLUS-n15s17.fits,J0515,20.440437,3
SPLUS-n15s17.fits,J0515,19.60991,5
SPLUS-n15s17.fits,J0515,18.969923,10
SPLUS-n15s17.fits,J0515,17.527172,50
SPLUS-n15s17.fits,J0660,21.269154,3
SPLUS-n15s17.fits,J0660,20.59558,5
SPLUS-n15s17.fits,J0660,19.553806,10
SPLUS-n15s17.fits,J0660,18.065582,50
SPLUS-n15s17.fits,J0861,20.150635,3
SPLUS-n15s17.fits,J0861,19.033482,5
SPLUS-n15s17.fits,J0861,18.324966,10
SPLUS-n15s17.fits,J0861,16.933197,50
SPLUS-n15s17.fits,i,20.92521,3
SPLUS-n15s17.fits,i,20.206118,5
SPLUS-n15s17.fits,i,19.517662,10
SPLUS-n15s17.fits,i,17.987898,50
SPLUS-n15s17.fits,r,21.49044,3
SPLUS-n15s17.fits,r,20.683754,5
SPLUS-n15s17.fits,r,19.845299,10
SPLUS-n15s17.fits,r,18.431997,50
SPLUS-n15s17.fits,u,20.712822,3
SPLUS-n15s17.fits,u,20.342192,5
SPLUS-n15s17.fits,u,19.828684,10
SPLUS-n15s17.fits,u,17.980297,50
SPLUS-n15s17.fits,z,20.072937,3
SPLUS-n15s17.fits,z,19.377687,5
SPLUS-n15s17.fits,z,18.560991,10
SPLUS-n15s17.fits,z,17.24339,50
SPLUS-n15s17.fits,g,21.59837,3
SPLUS-n15s17.fits,g,20.63797,5
SPLUS-n15s17.fits,g,19.601833,10
SPLUS-n15s17.fits,g,18.390812,50
SPLUS-s33s40.fits,J0378,20.110016,3
SPLUS-s33s40.fits,J0378,20.158226,5
SPLUS-s33s40.fits,J0378,18.20177,10
SPLUS-s33s40.fits,J0378,16.84835,50
SPLUS-s33s40.fits,J0395,19.483006,3
SPLUS-s33s40.fits,J0395,19.456032,5
SPLUS-s33s40.fits,J0395,18.002697,10
SPLUS-s33s40.fits,J0395,16.793526,50
SPLUS-s33s40.fits,J0410,19.947908,3
SPLUS-s33s40.fits,J0410,19.65691,5
SPLUS-s33s40.fits,J0410,18.63852,10
SPLUS-s33s40.fits,J0410,16.289522,50
SPLUS-s33s40.fits,J0430,20.48142,3
SPLUS-s33s40.fits,J0430,19.969196,5
SPLUS-s33s40.fits,J0430,18.869137,10
SPLUS-s33s40.fits,J0430,16.98737,50
SPLUS-s33s40.fits,J0515,20.523754,3
SPLUS-s33s40.fits,J0515,19.495087,5
SPLUS-s33s40.fits,J0515,19.406023,10
SPLUS-s33s40.fits,J0515,17.310017,50
SPLUS-s33s40.fits,J0660,21.17873,3
SPLUS-s33s40.fits,J0660,20.455496,5
SPLUS-s33s40.fits,J0660,19.665586,10
SPLUS-s33s40.fits,J0660,18.134455,50
SPLUS-s33s40.fits,J0861,20.074423,3
SPLUS-s33s40.fits,J0861,19.333721,5
SPLUS-s33s40.fits,J0861,18.296673,10
SPLUS-s33s40.fits,J0861,16.897255,50
SPLUS-s33s40.fits,i,21.26501,3
SPLUS-s33s40.fits,i,20.426048,5
SPLUS-s33s40.fits,i,19.262928,10
SPLUS-s33s40.fits,i,18.11126,50
SPLUS-s33s40.fits,r,21.631538,3
SPLUS-s33s40.fits,r,20.601402,5
SPLUS-s33s40.fits,r,19.692799,10
SPLUS-s33s40.fits,r,18.048332,50
SPLUS-s33s40.fits,u,21.075348,3
SPLUS-s33s40.fits,u,20.004929,5
SPLUS-s33s40.fits,u,19.252182,10
SPLUS-s33s40.fits,u,17.05537,50
SPLUS-s33s40.fits,z,20.167875,3
SPLUS-s33s40.fits,z,19.522242,5
SPLUS-s33s40.fits,z,18.91121,10
SPLUS-s33s40.fits,z,17.22677,50
SPLUS-s33s40.fits,g,21.285862,3
SPLUS-s33s40.fits,g,20.803816,5
SPLUS-s33s40.fits,g,19.48488,10
SPLUS-s33s40.fits,g,18.47536,50
SPLUS-s27s49.fits,J0378,20.639273,3
SPLUS-s27s49.fits,J0378,19.705587,5
SPLUS-s27s49.fits,J0378,18.911705,10
SPLUS-s27s49.fits,J0378,16.608225,50
SPLUS-s27s49.fits,J0395,19.840881,3
SPLUS-s27s49.fits,J0395,19.415335,5
SPLUS-s27s49.fits,J0395,18.757454,10
SPLUS-s27s49.fits,J0395,16.608425,50
SPLUS-s27s49.fits,J0410,20.299477,3
SPLUS-s27s49.fits,J0410,19.6344,5
SPLUS-s27s49.fits,J0410,19.0277,10
SPLUS-s27s49.fits,J0410,16.663763,50
SPLUS-s27s49.fits,J0430,20.31462,3
SPLUS-s27s49.fits,J0430,19.825003,5
SPLUS-s27s49.fits,J0430,19.043747,10
SPLUS-s27s49.fits,J0430,17.11998,50
SPLUS-s27s49.fits,J0515,20.523945,3
SPLUS-s27s49.fits,J0515,19.559963,5
SPLUS-s27s49.fits,J0515,18.72506,10
SPLUS-s27s49.fits,J0515,17.439056,50
SPLUS-s27s49.fits,J0660,21.279438,3
SPLUS-s27s49.fits,J0660,20.421238,5
SPLUS-s27s49.fits,J0660,19.737621,10
SPLUS-s27s49.fits,J0660,17.883436,50
SPLUS-s27s49.fits,J0861,20.159794,3
SPLUS-s27s49.fits,J0861,19.452124,5
SPLUS-s27s49.fits,J0861,18.797,10
SPLUS-s27s49.fits,J0861,17.036375,50
SPLUS-s27s49.fits,i,21.010036,3
SPLUS-s27s49.fits,i,20.447823,5
SPLUS-s27s49.fits,i,19.185055,10
SPLUS-s27s49.fits,i,18.097626,50
SPLUS-s27s49.fits,r,21.2296,3
SPLUS-s27s49.fits,r,20.636885,5
SPLUS-s27s49.fits,r,19.725231,10
SPLUS-s27s49.fits,r,18.28507,50
SPLUS-s27s49.fits,u,20.686714,3
SPLUS-s27s49.fits,u,19.942207,5
SPLUS-s27s49.fits,u,18.739147,10
SPLUS-s27s49.fits,u,17.919243,50
SPLUS-s27s49.fits,z,20.338913,3
SPLUS-s27s49.fits,z,19.663033,5
SPLUS-s27s49.fits,z,18.787249,10
SPLUS-s27s49.fits,z,17.300232,50
SPLUS-s27s49.fits,g,21.41866,3
SPLUS-s27s49.fits,g,21.056606,5
SPLUS-s27s49.fits,g,19.612953,10
SPLUS-s27s49.fits,g,18.258097,50
SPLUS-s24s40.fits,J0378,20.103992,3
SPLUS-s24s40.fits,J0378,18.763744,5
SPLUS-s24s40.fits,J0378,18.394043,10
SPLUS-s24s40.fits,J0378,17.081697,50
SPLUS-s24s40.fits,J0395,20.027729,3
SPLUS-s24s40.fits,J0395,18.404152,5
SPLUS-s24s40.fits,J0395,18.399448,10
SPLUS-s24s40.fits,J0395,16.347076,50
SPLUS-s24s40.fits,J0410,19.681042,3
SPLUS-s24s40.fits,J0410,18.298882,5
SPLUS-s24s40.fits,J0410,17.98848,10
SPLUS-s24s40.fits,J0410,16.769695,50
SPLUS-s24s40.fits,J0430,19.980518,3
SPLUS-s24s40.fits,J0430,18.26992,5
SPLUS-s24s40.fits,J0430,18.276718,10
